"State","Condition","Measure Name","Measure Code","Score"
"CA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"CO","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"CT","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"DE","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","100"
"DC","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"FL","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"GA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"HI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"ID","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"IL","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"IN","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"IA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","95"
"KS","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","94"
"KY","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"LA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"ME","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"MD","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"MA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"MI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"MN","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","94"
"MS","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"MO","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"MT","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","94"
"NE","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","92"
"NV","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"NH","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"NJ","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","100"
"NM","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","91"
"NY","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"NC","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"ND","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","92"
"OH","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"OK","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"OR","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"PA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"PR","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","89"
"RI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"SC","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"SD","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","92"
"TN","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"TX","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"UT","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"VT","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"VI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","93"
"VA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"WA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"WV","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"WI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"WY","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","93"
"AS","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","N/A"
"GU","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","72"
"MP","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","N/A"
"AL","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"AK","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"AZ","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"AR","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"CA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"CO","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"CT","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"DE","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"DC","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","89"
"FL","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"GA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"HI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"ID","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"IL","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"IN","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"IA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"KS","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"KY","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"LA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"ME","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","98"
"MD","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"MA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"MI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"MN","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"MS","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"MO","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"MT","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"NE","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"NV","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"NH","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"NJ","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"NM","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","93"
"NY","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","93"
"NC","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"ND","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"OH","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"OK","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"OR","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"PA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"PR","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","68"
"RI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"SC","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"SD","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"TN","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"TX","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"UT","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"VT","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"VI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","78"
"VA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"WA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"WV","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"WI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"WY","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"AS","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","N/A"
"GU","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","82"
"MP","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","N/A"
"AL","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"AK","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"AZ","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"AR","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"CA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"CO","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"CT","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"DE","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"DC","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"FL","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","95"
"GA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"HI","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"ID","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"IL","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"IN","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"IA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"KS","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","87"
"KY","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"LA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"ME","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","95"
"MD","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"MA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"MI","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"MN","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"MS","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"MO","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"MT","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"NE","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"NV","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"NH","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","96"
"NJ","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","95"
"NM","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","89"
"NY","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"NC","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"ND","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"OH","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"OK","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"OR","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"PA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"PR","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","71"
"RI","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"SC","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"SD","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"TN","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"TX","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"UT","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"VT","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","96"
"VI","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","74"
"VA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"WA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","95"
"WV","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"WI","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"WY","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"AS","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","N/A"
"GU","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","76"
"MP","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","N/A"
"AL","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"AK","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"AZ","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","91"
"AR","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","91"
"CA","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"CO","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","89"
"CT","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","89"
"DE","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"DC","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","69"
"FL","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","95"
"GA","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","93"
"HI","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","86"
"ID","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"IL","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","91"
"IN","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"IA","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"KS","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","87"
"KY","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","91"
"LA","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"ME","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","96"
"MD","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"MA","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"MI","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","91"
"MN","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"MS","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","89"
"MO","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"MT","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"NE","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"NV","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","93"
"NH","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","95"
"NJ","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","95"
"NM","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","88"
"NY","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","89"
"NC","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","95"
"ND","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","82"
"OH","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","91"
"OK","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","88"
"OR","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","88"
"PA","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","93"
"PR","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","45"
"RI","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","85"
"SC","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","93"
"SD","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"TN","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","93"
"TX","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","93"
"UT","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","94"
"VT","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","95"
"VI","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","92"
"VA","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","93"
"WA","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","93"
"WV","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"WI","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"WY","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","90"
"AS","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","N/A"
"GU","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","50"
"MP","Pneumonia Process of Care Measures","Pneumonia Patients Assessed and Given Influenza Vaccination","PN_7","N/A"
"AK","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","52"
"AL","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","55"
"AR","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","91"
"AS","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","N/A"
"AZ","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","51"
"CA","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","65"
"CO","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","55"
"CT","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","69"
"DC","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","92"
"DE","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","74"
"FL","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","62"
"GA","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","68"
"GU","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","N/A"
"HI","Heart Attack or Chest Pain Process of Care Measures","Average number of minutes before outpatients with chest pain or possible heart attack who needed specialized care were transferred to another hospital (a lower number of minutes is better)","OP_3b","133"
