"State","Condition","Measure Name","Category","Number of Hospitals"
"Nation","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Better than U.S. National Rate","45"
"AL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"AK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","12"
"AR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"CA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","49"
"CO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","11"
"CT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"DE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"DC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","9"
"GA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"HI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"ID","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"IL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","9"
"IN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"IA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"KS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","12"
"KY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"LA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","15"
"ME","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"MD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"MA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"MI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"MN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","15"
"MS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"MO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"MT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","18"
"NE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","5"
"NV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"NH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"NM","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"NY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"NC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"ND","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"OH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"OK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","11"
"OR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"PA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","8"
"PR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","15"
"RI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"SC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","1"
"SD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"TN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"TX","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","49"
"UT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","7"
"VT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"VI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"VA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","6"
"WA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","9"
"WV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","2"
"WI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","3"
"WY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","4"
"AS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"GU","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"MP","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","0"
"Nation","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Number of Cases Too Small*","364"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","6"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","22"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","7"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","13"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","9"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","6"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","4"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","8"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","8"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","7"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","8"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","4"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","10"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","8"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","4"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","10"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","12"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","15"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","9"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"GU","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"Nation","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","220"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","95"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","16"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","61"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","70"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","261"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","61"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","25"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","6"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","8"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","162"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","120"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","13"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","33"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","155"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","107"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","105"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","113"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","83"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","90"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","36"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","39"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","46"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","118"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","114"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","83"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","101"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","41"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","76"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","26"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","23"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","59"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","37"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","172"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","99"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","41"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","149"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","102"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","56"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","146"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","31"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","11"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","53"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","50"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","101"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","305"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","34"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","14"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","2"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","72"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","77"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","51"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","113"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","25"
"AS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","1"
"GU","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","0"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","1"
"Nation","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","4089"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","44"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","5"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","43"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","31"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","201"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","30"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","5"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","6"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","142"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","63"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","10"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","10"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","105"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","63"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","28"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","43"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","45"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","22"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","38"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","54"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","76"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","31"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","31"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","58"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","9"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","18"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","18"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","17"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","60"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","11"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","138"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","72"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","7"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","100"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","33"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","23"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","126"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","24"
"RI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","11"
"SC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","38"
"SD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","9"
"TN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","61"
"TX","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","181"
"UT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","12"
"VT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","8"
"VI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"VA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","65"
"WA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","42"
"WV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"WI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","59"
"WY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","2"
"AS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","0"
"GU","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"MP","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","0"
"Nation","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","No different than U.S. National Rate","2417"
"AL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AZ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"CA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"CO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"CT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"DE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"DC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"FL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"GA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"HI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"ID","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"IL","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","4"
"IN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"IA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"KS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"KY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"LA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"ME","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MD","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","2"
"MA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"MI","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MN","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MS","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"MO","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"MT","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NE","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NV","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NJ","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","5"
"NM","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"NY","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","7"
"NC","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"ND","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"OH","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"OK","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
"OR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"PA","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"PR","Heart Attack","Acute Myocardial Infarction (AMI) 30-Day Readmission Rate","Worse than U.S. National Rate","1"
