"State","Condition","Measure Name","State Average"
"GU","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","74"
"GU","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision",
"GU","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery",
"GU","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots",
"GU","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries",
"GU","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery",
"HI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","83"
"HI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"HI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","91"
"HI","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","90"
"HI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","92"
"HI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","36"
"HI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","45"
"HI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","86"
"HI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"HI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","78"
"HI","Heart Failure","Heart Failure Patients Given Discharge Instructions","49"
"HI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","77"
"HI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","63"
"HI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","58"
"HI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","83"
"HI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"HI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","66"
"HI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"HI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","89"
"HI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","77"
"HI","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","90"
"HI","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","64"
"HI","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","69"
"HI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","75"
"IA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"IA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","91"
"IA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","90"
"IA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","89"
"IA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"IA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","43"
"IA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","69"
"IA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","91"
"IA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"IA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","77"
"IA","Heart Failure","Heart Failure Patients Given Discharge Instructions","63"
"IA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","81"
"IA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","84"
"IA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","83"
"IA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","89"
"IA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"IA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","74"
"IA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"IA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"IA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","84"
"IA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","90"
"IA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","76"
"IA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","79"
"IA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","78"
"ID","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"ID","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"ID","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"ID","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","91"
"ID","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"ID","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","22"
"ID","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","75"
"ID","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","99"
"ID","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"ID","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","89"
"ID","Heart Failure","Heart Failure Patients Given Discharge Instructions","72"
"ID","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","91"
"ID","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","80"
"ID","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","79"
"ID","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","82"
"ID","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"ID","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","72"
"ID","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"ID","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"ID","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","84"
"ID","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","95"
"ID","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","66"
"ID","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","71"
"ID","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","70"
"IL","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","80"
"IL","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"IL","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","91"
"IL","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","87"
"IL","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","88"
"IL","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","29"
"IL","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","52"
"IL","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"IL","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"IL","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","90"
"IL","Heart Failure","Heart Failure Patients Given Discharge Instructions","70"
"IL","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","85"
"IL","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","71"
"IL","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","68"
"IL","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","82"
"IL","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"IL","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","83"
"IL","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"IL","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"IL","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","79"
"IL","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","91"
"IL","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","79"
"IL","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","82"
"IL","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","72"
"IN","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"IN","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"IN","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","91"
"IN","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","87"
"IN","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"IN","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","33"
"IN","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","55"
"IN","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","91"
"IN","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"IN","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","89"
"IN","Heart Failure","Heart Failure Patients Given Discharge Instructions","73"
"IN","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","87"
"IN","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","80"
"IN","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","80"
"IN","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","83"
"IN","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"IN","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","87"
"IN","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"IN","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"IN","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","82"
"IN","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"IN","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","74"
"IN","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","79"
"IN","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","74"
"KS","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","70"
"KS","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","88"
"KS","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","87"
"KS","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","79"
"KS","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","82"
"KS","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","22"
"KS","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","60"
"KS","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","78"
"KS","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","70"
"KS","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","64"
"KS","Heart Failure","Heart Failure Patients Given Discharge Instructions","44"
"KS","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","67"
"KS","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","62"
"KS","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","58"
"KS","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","84"
"KS","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"KS","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","63"
"KS","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","81"
"KS","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","93"
"KS","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","76"
"KS","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","90"
"KS","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","71"
"KS","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","74"
"KS","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","76"
"KY","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","78"
"KY","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","91"
"KY","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","88"
"KY","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","81"
"KY","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","89"
"KY","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","30"
"KY","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","53"
"KY","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","90"
"KY","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","78"
"KY","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","81"
"KY","Heart Failure","Heart Failure Patients Given Discharge Instructions","63"
"KY","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","85"
"KY","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","79"
"KY","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","78"
"KY","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","83"
"KY","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"KY","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","85"
"KY","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","83"
"KY","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","88"
"KY","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","77"
"KY","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","85"
"KY","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","69"
"KY","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","73"
"KY","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","71"
"LA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"LA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","93"
"LA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","88"
"LA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","89"
"LA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","90"
"LA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","23"
"LA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","37"
"LA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","93"
"LA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"LA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","83"
"LA","Heart Failure","Heart Failure Patients Given Discharge Instructions","62"
"LA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","82"
"LA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","67"
"LA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","65"
"LA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","78"
"LA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"LA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","77"
"LA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","82"
"LA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","87"
"LA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","74"
"LA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","79"
"LA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","71"
"LA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","75"
"LA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","66"
"MA","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
"MA","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"MA","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","97"
"MA","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","95"
"MA","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","97"
"MA","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","25"
"MA","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","67"
"MA","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","92"
"MA","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","85"
"MA","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","94"
"MA","Heart Failure","Heart Failure Patients Given Discharge Instructions","74"
"MA","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","90"
"MA","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"MA","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","78"
"MA","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","81"
"MA","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"MA","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","87"
"MA","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","87"
"MA","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"MA","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","87"
"MA","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","93"
"MA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","87"
"MA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","90"
"MA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","82"
"MD","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"MD","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","96"
"MD","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"MD","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","93"
"MD","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"MD","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","14"
"MD","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","45"
"MD","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","95"
"MD","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"MD","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","93"
"MD","Heart Failure","Heart Failure Patients Given Discharge Instructions","74"
"MD","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","95"
"MD","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","73"
"MD","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","74"
"MD","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","79"
"MD","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"MD","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","92"
"MD","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","88"
"MD","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","87"
"MD","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","88"
"MD","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","92"
"MD","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","76"
"MD","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","79"
"MD","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","75"
"ME","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","87"
"ME","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"ME","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"ME","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","97"
"ME","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","97"
"ME","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","45"
"ME","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","76"
"ME","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","88"
"ME","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","84"
"ME","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","91"
"ME","Heart Failure","Heart Failure Patients Given Discharge Instructions","75"
"ME","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","91"
"ME","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","88"
"ME","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","83"
"ME","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 4 Hours After Arrival","87"
"ME","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"ME","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","88"
"ME","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","91"
"ME","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"ME","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","91"
"ME","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","96"
"ME","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","87"
"ME","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","90"
"ME","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","90"
"MI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"MI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"MI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"MI","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","90"
"MI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"MI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","41"
"MI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","62"
"MI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","91"
"MI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","86"
