"State","Condition","Measure Name","Category","Number of Hospitals"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","7"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","10"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","9"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","11"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","4"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","10"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","9"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","6"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","6"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","7"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","3"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","13"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","10"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","2"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","10"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","5"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","1"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Worse than U.S. National Rate","0"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","15"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","84"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","66"
"AS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","1"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","66"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","244"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","60"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","27"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","8"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","7"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","167"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","128"
"GU","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","1"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","14"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","105"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","33"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","157"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","107"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","116"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","85"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","86"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","51"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","37"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","35"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","116"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","112"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","101"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","1"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","78"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","39"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","94"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","39"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","70"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","25"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","48"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","38"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","24"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","161"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","146"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","101"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","54"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","143"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","26"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","10"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","55"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","49"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","96"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","306"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","33"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","67"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","2"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","15"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","73"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","115"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","51"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","No different than U.S. National Rate","26"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","34"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","9"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"GU","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","16"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","10"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","8"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","10"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","7"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","6"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","15"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","3"
"NY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","14"
"OH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","9"
"OK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"OR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"PA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","10"
"PR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"RI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"SC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"SD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"TN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"TX","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","13"
"UT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","5"
"VI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"VA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","3"
"VI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"VT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"WV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","5"
"WY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","Worse than U.S. National Rate","0"
"AK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","15"
"AL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","96"
"AR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","68"
"AS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","72"
"CA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","290"
"CO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","62"
"CT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","31"
"DC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","8"
"DE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","7"
"FL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","170"
"GA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","138"
"GU","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"HI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","14"
"IA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","113"
"ID","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","33"
"IL","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","169"
"IN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","115"
"KS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","118"
"KY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","87"
"LA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","95"
"MA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","62"
"MD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","34"
"ME","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","36"
"MI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","122"
"MN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","112"
"MO","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","107"
"MP","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","1"
"MS","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","87"
"MT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","40"
"NC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","104"
"ND","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","40"
"NE","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","77"
"NH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","26"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","63"
"NM","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","39"
"NV","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","29"
"NY","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","154"
"OH","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","149"
"OK","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","103"
"OR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","55"
"PA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","157"
"PR","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","26"
"RI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","11"
"SC","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","58"
"SD","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","51"
"TN","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","105"
"TX","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","325"
"UT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","37"
"VA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","79"
"VI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","2"
"VT","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","15"
"WA","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","81"
"WI","Pneumonia","Pneumonia (PN) 30-Day Readmission Rate","No different than U.S. National Rate","120"
"ND","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","38"
"NE","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","79"
"NH","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","25"
"NJ","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","41"
"NM","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","38"
"NV","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","28"
"NY","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","110"
"OH","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","141"
"OK","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","106"
"OR","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","48"
"PA","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","134"
"PR","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","47"
"RI","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","7"
"SC","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","52"
"SD","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","52"
"TN","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","96"
"TX","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","341"
"UT","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","34"
"VA","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","66"
"VI","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","2"
"VT","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","13"
"WA","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","71"
"WI","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","107"
"WV","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","42"
"WY","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","No different than U.S. National Rate","24"
"AK","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","Better than U.S. National Rate","1"
"AL","Hospital-Wide All-Cause","30-day hospital-wide all- cause unplanned readmission (HWR)","Better than U.S. National Rate","1"
"WA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","2"
"WI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","4"
"WV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","1"
"WY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Better than U.S. National Rate","0"
"AK","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","7"
"AL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"AR","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"AS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"AZ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","10"
"CA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","45"
"CO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"CT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"DC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"DE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"FL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"GA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"GU","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"HI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","8"
"IA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"ID","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"IL","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"IN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","2"
"KS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"KY","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"LA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","14"
"MA","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","3"
"MD","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"ME","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","1"
"MI","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
"MN","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","17"
"MO","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"MP","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"MS","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","10"
"MT","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","20"
"NC","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"ND","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","5"
"NE","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","13"
"NH","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"NJ","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","0"
"NM","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","4"
"NV","Pneumonia","Pneumonia (PN) 30-Day Mortality Rate","Number of Cases Too Small*","6"
