"State","Condition","Measure Name","Measure Code","Score"
"AK","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","93"
"AZ","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","94"
"AR","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"CA","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"CO","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"CT","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"DE","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","93"
"DC","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","88"
"FL","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"GA","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"HI","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","94"
"ID","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","97"
"IL","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"IN","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"IA","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","97"
"KS","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"KY","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"LA","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"ME","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"MD","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","92"
"MA","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","94"
"MI","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"MN","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"MS","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"MO","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"MT","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"NE","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","97"
"NV","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","94"
"NH","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"NJ","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","97"
"NM","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","92"
"NY","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","94"
"NC","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"ND","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"OH","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"OK","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"OR","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","94"
"PA","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"PR","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","71"
"RI","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"SC","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"SD","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","94"
"TN","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"TX","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"UT","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"VT","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"VI","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","88"
"VA","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"WA","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","95"
"WV","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","94"
"WI","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","96"
"WY","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","93"
"AS","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","N/A"
"GU","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","75"
"MP","Pneumonia Process of Care Measures","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","PN_3b","N/A"
"AL","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"AK","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","92"
"AZ","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","95"
"AR","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"CA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"CO","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"CT","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"DE","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"DC","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","95"
"FL","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"GA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"HI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","95"
"ID","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"IL","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"IN","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"IA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","94"
"KS","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","93"
"KY","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"LA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"ME","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"MD","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"MA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"MI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"MN","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","95"
"MS","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"MO","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"MT","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","93"
"NE","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","90"
"NV","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"NH","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"NJ","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"NM","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","91"
"NY","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"NC","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"ND","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","93"
"OH","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"OK","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","95"
"OR","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"PA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"PR","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","91"
"RI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"SC","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","99"
"SD","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","91"
"TN","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"TX","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"UT","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"VT","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"VI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","94"
"VA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","98"
"WA","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","97"
"WV","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","96"
"WI","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","95"
"WY","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","92"
"AS","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","N/A"
"GU","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","29"
"MP","Pneumonia Process of Care Measures","Pneumonia Patients Given Smoking Cessation Advice/Counseling","PN_4","N/A"
"AL","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"AK","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","93"
"AZ","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"AR","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"CA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"CO","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"CT","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"DE","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"DC","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","82"
"FL","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"GA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"HI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"ID","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"IL","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"IN","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"IA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"KS","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"KY","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"LA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"ME","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"MD","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"MA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"MI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"MN","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"MS","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"MO","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"MT","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"NE","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"NV","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"NH","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"NJ","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"NM","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","92"
"NY","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","92"
"NC","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"ND","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"OH","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"OK","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"OR","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"PA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"PR","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","64"
"RI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"SC","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"SD","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","94"
"TN","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"TX","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"UT","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"VT","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"VI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","78"
"VA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","96"
"WA","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"WV","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","93"
"WI","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","97"
"WY","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","95"
"AS","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","N/A"
"GU","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","78"
"MP","Pneumonia Process of Care Measures","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","PN_5c","N/A"
"AL","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","89"
"AK","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"AZ","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"AR","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"CA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"CO","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"CT","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"DE","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"DC","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","89"
"FL","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"GA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"HI","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"ID","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"IL","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","89"
"IN","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"IA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"KS","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","86"
"KY","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","89"
"LA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","89"
"ME","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"MD","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"MA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"MI","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"MN","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"MS","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","89"
"MO","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"MT","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"NE","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"NV","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"NH","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"NJ","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","94"
"NM","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","90"
"NY","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"NC","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"ND","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","88"
"OH","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
"OK","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"OR","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","91"
"PA","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","93"
"PR","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","71"
"RI","Pneumonia Process of Care Measures","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","PN_6","92"
