Provider Number,Hospital Name,Address,City,State, ZIP Code,County Name,Unweighted Normalized Clinical Process of Care Domain Score,Weighted Clinical Process of Care Domain Score,Unweighted Patient Experience of Care Domain Score,Weighted Patient Experience of Care Domain Score,Unweighted Normalized Outcome Domain Score,Weighted Outcome Domain Score,Total Performance Score
"050197","SEQUOIA HOSPITAL","170 ALAMEDA DE LAS PULGAS","REDWOOD CITY","CA","94062","SAN MATEO","58.333333333333","26.250000000000","20.000000000000","6.000000000000","56.666666666667","14.166666666667","46.416666666667"
"050204","PALMDALE REGIONAL MEDICAL CENTER","38600 MEDICAL CENTER DRIVE","PALMDALE","CA","93552","LOS ANGELES","58.333333333333","26.250000000000","42.000000000000","12.600000000000","40.000000000000","10.000000000000","48.850000000000"
"050211","ALAMEDA HOSPITAL","2070 CLINTON AVE","ALAMEDA","CA","94501","ALAMEDA","23.000000000000","10.350000000000","16.000000000000","4.800000000000","43.333333333333","10.833333333333","25.983333333333"
"050222","SHARP CHULA VISTA MEDICAL CENTER","751 MEDICAL CENTER COURT","CHULA VISTA","CA","91911","SAN DIEGO","36.666666666667","16.500000000000","39.000000000000","11.700000000000","43.333333333333","10.833333333333","39.033333333333"
"050224","HOAG MEMORIAL HOSPITAL PRESBYTERIAN","ONE HOAG DRIVE","NEWPORT BEACH","CA","92663","ORANGE","48.333333333333","21.750000000000","41.000000000000","12.300000000000","56.666666666667","14.166666666667","48.216666666667"
"050225","FEATHER RIVER HOSPITAL","5974 PENTZ ROAD","PARADISE","CA","95969","BUTTE","31.000000000000","13.950000000000","25.000000000000","7.500000000000","56.666666666667","14.166666666667","35.616666666667"
"050226","AHMC ANAHEIM REGIONAL MEDICAL CENTER","1111 W LA PALMA AVENUE","ANAHEIM","CA","92801","ORANGE","60.833333333333","27.375000000000","31.000000000000","9.300000000000","76.666666666667","19.166666666667","55.841666666667"
"050228","SAN FRANCISCO GENERAL HOSPITAL","1001 POTRERO AVENUE","SAN FRANCISCO","CA","94110","SAN FRANCISCO","62.727272727273","28.227272727273","13.000000000000","3.900000000000","43.333333333333","10.833333333333","42.960606060606"
"050230","GARDEN GROVE HOSPITAL & MEDICAL CENTER","12601 GARDEN GROVE BLVD","GARDEN GROVE","CA","92843","ORANGE","86.000000000000","38.700000000000","18.000000000000","5.400000000000","66.666666666667","16.666666666667","60.766666666667"
"050231","POMONA VALLEY HOSPITAL MEDICAL CENTER","1798 N GAREY AVE","POMONA","CA","91767","LOS ANGELES","78.333333333333","35.250000000000","15.000000000000","4.500000000000","50.000000000000","12.500000000000","52.250000000000"
"050232","FRENCH HOSPITAL MEDICAL CENTER","1911 JOHNSON AVE","SAN LUIS OBISPO","CA","93401","SAN LUIS OBISPO","59.166666666667","26.625000000000","49.000000000000","14.700000000000","66.666666666667","16.666666666667","57.991666666667"
"050234","SHARP CORONADO HOSPITAL AND HLTHCR CTR","250 PROSPECT PLACE","CORONADO","CA","92118","SAN DIEGO","69.000000000000","31.050000000000","86.000000000000","25.800000000000","0.000000000000","0.000000000000","56.850000000000"
"050235","PROVIDENCE SAINT JOSEPH MEDICAL CTR","501 SOUTH BUENA VISTA","BURBANK","CA","91505","LOS ANGELES","68.333333333333","30.750000000000","33.000000000000","9.900000000000","46.666666666667","11.666666666667","52.316666666667"
"050236","SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES","2975 N SYCAMORE DR","SIMI VALLEY","CA","93065","VENTURA","40.000000000000","18.000000000000","43.000000000000","12.900000000000","40.000000000000","10.000000000000","40.900000000000"
"050238","METHODIST HOSPITAL OF SOUTHERN CA","300 W HUNTINGTON DR","ARCADIA","CA","91006","LOS ANGELES","50.000000000000","22.500000000000","24.000000000000","7.200000000000","23.333333333333","5.833333333333","35.533333333333"
"050239","GLENDALE ADVENTIST MEDICAL CENTER","1509 E WILSON TERRACE","GLENDALE","CA","91206","LOS ANGELES","71.666666666667","32.250000000000","38.000000000000","11.400000000000","96.666666666667","24.166666666667","67.816666666667"
"050242","DOMINICAN HOSPITAL","1555 SOQUEL DRIVE","SANTA CRUZ","CA","95065","SANTA CRUZ","85.833333333333","38.625000000000","16.000000000000","4.800000000000","6.666666666667","1.666666666667","45.091666666667"
"050243","DESERT REGIONAL MEDICAL CENTER","1150 NORTH INDIAN CANYON DRIVE","PALM SPRINGS","CA","92262","RIVERSIDE","35.000000000000","15.750000000000","24.000000000000","7.200000000000","26.666666666667","6.666666666667","29.616666666667"
"050245","ARROWHEAD REGIONAL MEDICAL CENTER","400 NORTH PEPPER AVENUE","COLTON","CA","92324","SAN BERNARDINO","31.000000000000","13.950000000000","24.000000000000","7.200000000000","33.333333333333","8.333333333333","29.483333333333"
"050248","NATIVIDAD MEDICAL CENTER","1441 CONSTITUTION BOULEVARD","SALINAS","CA","93906","MONTEREY","10.000000000000","4.500000000000","24.000000000000","7.200000000000","15.000000000000","3.750000000000","15.450000000000"
"050254","MARSHALL MEDICAL CENTER (1-RH)","1100 MARSHALL WAY","PLACERVILLE","CA","95667","ELDORADO","60.000000000000","27.000000000000","39.000000000000","11.700000000000","43.333333333333","10.833333333333","49.533333333333"
"050261","SIERRA VIEW DISTRICT HOSPITAL","465 W PUTNAM AVE","PORTERVILLE","CA","93257","TULARE","64.000000000000","28.800000000000","51.000000000000","15.300000000000","33.333333333333","8.333333333333","52.433333333333"
"050262","RONALD REAGAN UCLA MEDICAL CENTER","757 WESTWOOD PLAZA","LOS ANGELES","CA","90095","LOS ANGELES","80.833333333333","36.375000000000","53.000000000000","15.900000000000","56.666666666667","14.166666666667","66.441666666667"
"050272","REDLANDS COMMUNITY HOSPITAL","350 TERRACINA BLVD","REDLANDS","CA","92373","SAN BERNARDINO","65.000000000000","29.250000000000","51.000000000000","15.300000000000","26.666666666667","6.666666666667","51.216666666667"
"050276","CONTRA COSTA REGIONAL MEDICAL CENTER","2500 ALHAMBRA AVE","MARTINEZ","CA","94553","CONTRA COSTA","36.000000000000","16.200000000000","25.000000000000","7.500000000000","15.000000000000","3.750000000000","27.450000000000"
"050277","PACIFIC HOSPITAL OF LONG BEACH","2776 PACIFIC AVE","LONG BEACH","CA","90806","LOS ANGELES","62.000000000000","27.900000000000","44.000000000000","13.200000000000","45.000000000000","11.250000000000","52.350000000000"
"050278","PROVIDENCE HOLY CROSS MEDICAL CENTER","15031 RINALDI ST","MISSION HILLS","CA","91346","LOS ANGELES","49.166666666667","22.125000000000","34.000000000000","10.200000000000","60.000000000000","15.000000000000","47.325000000000"
"050279","HI-DESERT MEDICAL CENTER","6601 WHITE FEATHER ROAD","JOSHUA TREE","CA","92252","SAN BERNARDINO","41.000000000000","18.450000000000","25.000000000000","7.500000000000","10.000000000000","2.500000000000","28.450000000000"
"050280","MERCY MEDICAL CENTER REDDING","2175 ROSALINE AVE, CLAIRMONT HGTS","REDDING","CA","96001","SHASTA","64.166666666667","28.875000000000","27.000000000000","8.100000000000","10.000000000000","2.500000000000","39.475000000000"
"050281","ALHAMBRA HOSPITAL MEDICAL CENTER","100 S RAYMOND AVE","ALHAMBRA","CA","91801","LOS ANGELES","46.000000000000","20.700000000000","13.000000000000","3.900000000000","36.666666666667","9.166666666667","33.766666666667"
"050283","VALLEYCARE MEDICAL CENTER","5555 WEST LAS POSITAS BOULEVARD","PLEASANTON","CA","94588","ALAMEDA","53.333333333333","24.000000000000","46.000000000000","13.800000000000","16.666666666667","4.166666666667","41.966666666667"
"050289","SETON MEDICAL CENTER","1900 SULLIVAN AVENUE","DALY CITY","CA","94015","SAN MATEO","29.166666666667","13.125000000000","28.000000000000","8.400000000000","23.333333333333","5.833333333333","27.358333333333"
"050290","SAINT JOHN'S HEALTH CENTER","2121 SANTA MONICA BLVD","SANTA MONICA","CA","90404","LOS ANGELES","77.500000000000","34.875000000000","32.000000000000","9.600000000000","40.000000000000","10.000000000000","54.475000000000"
"050291","SUTTER MEDICAL CENTER OF SANTA ROSA","3325 CHANATE RD","SANTA ROSA","CA","95404","SONOMA","85.833333333333","38.625000000000","25.000000000000","7.500000000000","16.666666666667","4.166666666667","50.291666666667"
"050292","RIVERSIDE COUNTY REGIONAL MEDICAL CENTER","26520 CACTUS AVENUE","MORENO VALLEY","CA","92555","RIVERSIDE","61.000000000000","27.450000000000","10.000000000000","3.000000000000","23.333333333333","5.833333333333","36.283333333333"
"050295","MERCY HOSPITAL","2215 TRUXTUN AVENUE","BAKERSFIELD","CA","93301","KERN","33.000000000000","14.850000000000","14.000000000000","4.200000000000","23.333333333333","5.833333333333","24.883333333333"
"050296","HAZEL HAWKINS MEMORIAL HOSPITAL","911 SUNSET DRIVE","HOLLISTER","CA","95023","SAN BENITO","64.000000000000","28.800000000000","40.000000000000","12.000000000000","20.000000000000","5.000000000000","45.800000000000"
"050298","BARSTOW COMMUNITY HOSPITAL","820 E MOUNTAIN VIEW STREET","BARSTOW","CA","92311","SAN BERNARDINO","30.000000000000","13.500000000000","41.000000000000","12.300000000000","30.000000000000","7.500000000000","33.300000000000"
"050300","ST MARY MEDICAL CENTER","18300 HIGHWAY 18","APPLE VALLEY","CA","92307","SAN BERNARDINO","75.833333333333","34.125000000000","9.000000000000","2.700000000000","53.333333333333","13.333333333333","50.158333333333"
"050301","UKIAH VALLEY MEDICAL CENTER/HOSPITAL D","275 HOSPITAL DRIVE","UKIAH","CA","95482","MENDOCINO","25.000000000000","11.250000000000","34.000000000000","10.200000000000","5.000000000000","1.250000000000","22.700000000000"
"050305","ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP","2450 ASHBY AVE","BERKELEY","CA","94705","ALAMEDA","41.000000000000","18.450000000000","14.000000000000","4.200000000000","26.666666666667","6.666666666667","29.316666666667"
"050308","EL CAMINO HOSPITAL","2500 GRANT ROAD","MOUNTAIN VIEW","CA","94040","SANTA CLARA","90.833333333333","40.875000000000","29.000000000000","8.700000000000","66.666666666667","16.666666666667","66.241666666667"
"050309","SUTTER ROSEVILLE MEDICAL CENTER","ONE MEDICAL PLAZA","ROSEVILLE","CA","95661","PLACER","38.181818181818","17.181818181818","38.000000000000","11.400000000000","53.333333333333","13.333333333333","41.915151515152"
"050313","SUTTER TRACY COMMUNITY HOSPITAL","1420 N TRACY BLVD","TRACY","CA","95376","SAN JOAQUIN","73.000000000000","32.850000000000","47.000000000000","14.100000000000","20.000000000000","5.000000000000","51.950000000000"
"050320","ALAMEDA COUNTY MEDICAL CENTER","1411 E 31ST ST","OAKLAND","CA","94602","ALAMEDA","47.272727272727","21.272727272727","14.000000000000","4.200000000000","10.000000000000","2.500000000000","27.972727272727"
"050324","SCRIPPS MEMORIAL HOSPITAL LA JOLLA","9888 GENESEE AVENUE","LA JOLLA","CA","92037","SAN DIEGO","73.333333333333","33.000000000000","46.000000000000","13.800000000000","23.333333333333","5.833333333333","52.633333333333"
"050327","LOMA LINDA UNIVERSITY MEDICAL CENTER","11234 ANDERSON ST","LOMA LINDA","CA","92354","SAN BERNARDINO","47.500000000000","21.375000000000","27.000000000000","8.100000000000","43.333333333333","10.833333333333","40.308333333333"
"050329","CORONA REGIONAL MEDICAL CENTER","800 SOUTH MAIN STREET","CORONA","CA","92882","RIVERSIDE","57.000000000000","25.650000000000","28.000000000000","8.400000000000","63.333333333333","15.833333333333","49.883333333333"
"050334","SALINAS VALLEY MEMORIAL HOSPITAL","450 EAST ROMIE LANE","SALINAS","CA","93901","MONTEREY","75.000000000000","33.750000000000","14.000000000000","4.200000000000","30.000000000000","7.500000000000","45.450000000000"
"050335","SONORA REGIONAL MEDICAL CENTER","1000 GREENLEY ROAD","SONORA","CA","95370","TUOLUMNE","75.000000000000","33.750000000000","66.000000000000","19.800000000000","30.000000000000","7.500000000000","61.050000000000"
"050336","LODI MEMORIAL HOSPITAL","975 S FAIRMONT AVENUE","LODI","CA","95240","SAN JOAQUIN","45.000000000000","20.250000000000","25.000000000000","7.500000000000","0.000000000000","0.000000000000","27.750000000000"
"050342","PIONEERS MEMORIAL HEALTHCARE DISTRICT","207 WEST LEGION ROAD","BRAWLEY","CA","92227","IMPERIAL","54.000000000000","24.300000000000","25.000000000000","7.500000000000","53.333333333333","13.333333333333","45.133333333333"
"050348","UNIVERSITY OF CALIFORNIA IRVINE MED CENTER","101 CITY DRIVE SOUTH","ORANGE","CA","92868","ORANGE","44.166666666667","19.875000000000","41.000000000000","12.300000000000","23.333333333333","5.833333333333","38.008333333333"
"050350","BEVERLY HOSPITAL","309 W BEVERLY BLVD","MONTEBELLO","CA","90640","LOS ANGELES","50.833333333333","22.875000000000","28.000000000000","8.400000000000","76.666666666667","19.166666666667","50.441666666667"
"050351","TORRANCE MEMORIAL MEDICAL CENTER","3330 LOMITA BLVD","TORRANCE","CA","90509","LOS ANGELES","45.000000000000","20.250000000000","32.000000000000","9.600000000000","40.000000000000","10.000000000000","39.850000000000"
"050352","BARTON MEMORIAL HOSPITAL","2170 SOUTH AVENUE","SOUTH LAKE TAHOE","CA","96150","ELDORADO","58.000000000000","26.100000000000","53.000000000000","15.900000000000","20.000000000000","5.000000000000","47.000000000000"
"050353","PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE","4101 TORRANCE BLVD","TORRANCE","CA","90503","LOS ANGELES","63.333333333333","28.500000000000","33.000000000000","9.900000000000","30.000000000000","7.500000000000","45.900000000000"
"050359","TULARE REGIONAL MEDICAL CENTER","869 CHERRY AVENUE","TULARE","CA","93274","TULARE","21.000000000000","9.450000000000","20.000000000000","6.000000000000","23.333333333333","5.833333333333","21.283333333333"
"050360","MARIN GENERAL HOSPITAL","250 BON AIR ROAD, PO BOX 8010","GREENBRAE","CA","94904","MARIN","77.500000000000","34.875000000000","19.000000000000","5.700000000000","13.333333333333","3.333333333333","43.908333333333"
"050367","NORTHBAY MEDICAL CENTER","1200 B  GALE WILSON BLVD","FAIRFIELD","CA","94533","SOLANO","39.166666666667","17.625000000000","24.000000000000","7.200000000000","6.666666666667","1.666666666667","26.491666666667"
"050373","LAC+USC MEDICAL CENTER","1200 N STATE ST","LOS ANGELES","CA","90033","LOS ANGELES","52.500000000000","23.625000000000","20.000000000000","6.000000000000","25.000000000000","6.250000000000","35.875000000000"
"050378","PACIFICA HOSPITAL OF THE VALLEY","9449 SAN FERNANDO RD","SUN VALLEY","CA","91352","LOS ANGELES","16.666666666667","7.500000000000","26.000000000000","7.800000000000","25.000000000000","6.250000000000","21.550000000000"
"050380","GOOD SAMARITAN HOSPITAL","2425 SAMARITAN DRIVE","SAN JOSE","CA","95124","SANTA CLARA","61.666666666667","27.750000000000","11.000000000000","3.300000000000","26.666666666667","6.666666666667","37.716666666667"
"050382","CITRUS VALLEY MEDICAL CENTER-IC CAMPUS","210 W  SAN BERNARDINO ROAD","COVINA","CA","91723","LOS ANGELES","65.833333333333","29.625000000000","26.000000000000","7.800000000000","43.333333333333","10.833333333333","48.258333333333"
"050385","PALM DRIVE HOSPITAL","501 PETALUMA AVE","SEBASTOPOL","CA","95472","SONOMA","58.000000000000","26.100000000000","46.000000000000","13.800000000000","25.000000000000","6.250000000000","46.150000000000"
"050390","HEMET VALLEY MEDICAL CENTER","1117 EAST DEVONSHIRE","HEMET","CA","92543","RIVERSIDE","8.000000000000","3.600000000000","8.000000000000","2.400000000000","16.666666666667","4.166666666667","10.166666666667"
"050393","DOWNEY REGIONAL MEDICAL CENTER","11500 BROOKSHIRE AVENUE","DOWNEY","CA","90241","LOS ANGELES","37.500000000000","16.875000000000","11.000000000000","3.300000000000","43.333333333333","10.833333333333","31.008333333333"
"050394","COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA","147 N BRENT ST","VENTURA","CA","93003","VENTURA","51.666666666667","23.250000000000","30.000000000000","9.000000000000","40.000000000000","10.000000000000","42.250000000000"
"050396","SANTA BARBARA COTTAGE HOSPITAL","400 WEST PUEBLO","SANTA BARBARA","CA","93102","SANTA BARBARA","41.666666666667","18.750000000000","51.000000000000","15.300000000000","43.333333333333","10.833333333333","44.883333333333"
"050407","CHINESE HOSPITAL","845 JACKSON ST","SAN FRANCISCO","CA","94133","SAN FRANCISCO","48.000000000000","21.600000000000","21.000000000000","6.300000000000","30.000000000000","7.500000000000","35.400000000000"
"050414","MERCY HOSPITAL OF FOLSOM","1650 CREEKSIDE DRIVE","FOLSOM","CA","95630","SACRAMENTO","71.000000000000","31.950000000000","48.000000000000","14.400000000000","33.333333333333","8.333333333333","54.683333333333"
"050417","SUTTER COAST HOSPITAL","800 E WASHINGTON BLVD","CRESCENT CITY","CA","95531","DEL NORTE","24.444444444444","11.000000000000","53.000000000000","15.900000000000","36.666666666667","9.166666666667","36.066666666667"
"050423","PALO VERDE HOSPITAL","250 NORTH FIRST STREET","BLYTHE","CA","92225","RIVERSIDE","18.750000000000","8.437500000000","33.000000000000","9.900000000000","10.000000000000","2.500000000000","20.837500000000"
"050424","SCRIPPS GREEN HOSPITAL","10666 NORTH TORREY PINES ROAD","LA JOLLA","CA","92037","SAN DIEGO","90.000000000000","40.500000000000","63.000000000000","18.900000000000","60.000000000000","15.000000000000","74.400000000000"
"050426","WEST ANAHEIM MEDICAL CENTER","3033 W ORANGE AVENUE","ANAHEIM","CA","92804","ORANGE","70.000000000000","31.500000000000","18.000000000000","5.400000000000","36.666666666667","9.166666666667","46.066666666667"
"050435","FALLBROOK HOSPITAL","624 E ELDER ST","FALLBROOK","CA","92028","SAN DIEGO","77.000000000000","34.650000000000","30.000000000000","9.000000000000","0.000000000000","0.000000000000","43.650000000000"
"050438","HUNTINGTON MEMORIAL HOSPITAL","100 W  CALIFORNIA BLVD","PASADENA","CA","91109","LOS ANGELES","30.000000000000","13.500000000000","47.000000000000","14.100000000000","70.000000000000","17.500000000000","45.100000000000"
"050441","STANFORD HOSPITAL","300 PASTEUR DRIVE","STANFORD","CA","94305","SANTA CLARA","66.666666666667","30.000000000000","51.000000000000","15.300000000000","46.666666666667","11.666666666667","56.966666666667"
"050444","MERCY MEDICAL CENTER","333 MERCY AVENUE","MERCED","CA","95340","MERCED","55.000000000000","24.750000000000","21.000000000000","6.300000000000","16.666666666667","4.166666666667","35.216666666667"
"050454","UCSF MEDICAL CENTER","505 PARNASSUS AVE, BOX 0296","SAN FRANCISCO","CA","94143","SAN FRANCISCO","55.833333333333","25.125000000000","38.000000000000","11.400000000000","13.333333333333","3.333333333333","39.858333333333"
"050455","SAN JOAQUIN COMMUNITY HOSPITAL","2615 CHESTER AVENUE","BAKERSFIELD","CA","93301","KERN","62.500000000000","28.125000000000","24.000000000000","7.200000000000","36.666666666667","9.166666666667","44.491666666667"
"050457","ST MARY'S MEDICAL CENTER","450 STANYAN ST","SAN FRANCISCO","CA","94117","SAN FRANCISCO","68.333333333333","30.750000000000","16.000000000000","4.800000000000","13.333333333333","3.333333333333","38.883333333333"
"050464","DOCTORS MEDICAL CENTER","1441 FLORIDA AVENUE","MODESTO","CA","95350","STANISLAUS","72.500000000000","32.625000000000","27.000000000000","8.100000000000","23.333333333333","5.833333333333","46.558333333333"
"050468","MEMORIAL HOSPITAL OF GARDENA","1145 W REDONDO BEACH BLVD","GARDENA","CA","90247","LOS ANGELES","40.000000000000","18.000000000000","18.000000000000","5.400000000000","66.666666666667","16.666666666667","40.066666666667"
"050471","GOOD SAMARITAN HOSPITAL","1225 WILSHIRE BOULEVARD","LOS ANGELES","CA","90017","LOS ANGELES","40.000000000000","18.000000000000","26.000000000000","7.800000000000","36.666666666667","9.166666666667","34.966666666667"
"050481","WEST HILLS HOSPITAL & MEDICAL CENTER","7300 MEDICAL CENTER DR","WEST HILLS","CA","91307","LOS ANGELES","75.000000000000","33.750000000000","13.000000000000","3.900000000000","50.000000000000","12.500000000000","50.150000000000"
"050485","LONG BEACH MEMORIAL MEDICAL CENTER","2801 ATLANTIC AVE","LONG BEACH","CA","90806","LOS ANGELES","59.166666666667","26.625000000000","26.000000000000","7.800000000000","50.000000000000","12.500000000000","46.925000000000"
"050488","EDEN MEDICAL CENTER","20103 LAKE CHABOT ROAD","CASTRO VALLEY","CA","94546","ALAMEDA","57.000000000000","25.650000000000","18.000000000000","5.400000000000","23.333333333333","5.833333333333","36.883333333333"
"050492","CLOVIS COMMUNITY MEDICAL CENTER","2755 HERNDON AVE","CLOVIS","CA","93611","FRESNO","43.000000000000","19.350000000000","29.000000000000","8.700000000000","0.000000000000","0.000000000000","28.050000000000"
"050496","JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS","2540 EAST ST","CONCORD","CA","94520","CONTRA COSTA","72.500000000000","32.625000000000","37.000000000000","11.100000000000","16.666666666667","4.166666666667","47.891666666667"
"050498","SUTTER AUBURN FAITH HOSPITAL","11815 EDUCATION STREET","AUBURN","CA","95603","PLACER","71.000000000000","31.950000000000","54.000000000000","16.200000000000","40.000000000000","10.000000000000","58.150000000000"
"050502","SAINT VINCENT MEDICAL CENTER","2131 W 3RD ST","LOS ANGELES","CA","90057","LOS ANGELES","70.000000000000","31.500000000000","43.000000000000","12.900000000000","66.666666666667","16.666666666667","61.066666666667"
"050503","SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","354 SANTA FE DRIVE","ENCINITAS","CA","92024","SAN DIEGO","93.636363636364","42.136363636364","35.000000000000","10.500000000000","33.333333333333","8.333333333333","60.969696969697"
"050506","SIERRA VISTA REGIONAL MEDICAL CENTER","1010 MURRAY ST","SAN LUIS OBISPO","CA","93405","SAN LUIS OBISPO","54.000000000000","24.300000000000","47.000000000000","14.100000000000","35.000000000000","8.750000000000","47.150000000000"
"050516","MERCY SAN JUAN MEDICAL CENTER","6501 COYLE AVE","CARMICHAEL","CA","95608","SACRAMENTO","55.833333333333","25.125000000000","28.000000000000","8.400000000000","20.000000000000","5.000000000000","38.525000000000"
"050523","SUTTER DELTA MEDICAL CENTER","3901 LONE TREE WAY","ANTIOCH","CA","94509","CONTRA COSTA","58.181818181818","26.181818181818","14.000000000000","4.200000000000","20.000000000000","5.000000000000","35.381818181818"
"050526","HUNTINGTON BEACH HOSPITAL","17772 BEACH BLVD","HUNTINGTON BEACH","CA","92647","ORANGE","100.000000000000","45.000000000000","11.000000000000","3.300000000000","53.333333333333","13.333333333333","61.633333333333"
"050528","MEMORIAL HOSPITAL LOS BANOS","520 WEST I ST","LOS BANOS","CA","93635","MERCED","100.000000000000","45.000000000000","64.000000000000","19.200000000000","5.000000000000","1.250000000000","65.450000000000"
"050534","JOHN F KENNEDY MEMORIAL HOSPITAL, INC","47-111 MONROE STREET","INDIO","CA","92201","RIVERSIDE","66.363636363636","29.863636363636","23.000000000000","6.900000000000","30.000000000000","7.500000000000","44.263636363636"
"050537","SUTTER DAVIS HOSPITAL","2000 SUTTER PLACE","DAVIS","CA","95616","YOLO","57.000000000000","25.650000000000","81.000000000000","24.300000000000","10.000000000000","2.500000000000","52.450000000000"
"050549","LOS ROBLES HOSPITAL & MEDICAL CENTER","215 W JANSS RD","THOUSAND OAKS","CA","91360","VENTURA","65.833333333333","29.625000000000","23.000000000000","6.900000000000","36.666666666667","9.166666666667","45.691666666667"
"050551","LOS ALAMITOS MEDICAL CENTER","3751 KATELLA AVENUE","LOS ALAMITOS","CA","90720","ORANGE","61.818181818182","27.818181818182","19.000000000000","5.700000000000","26.666666666667","6.666666666667","40.184848484848"
"050557","MEMORIAL  MEDICAL CENTER","1700 COFFEE RD","MODESTO","CA","95355","STANISLAUS","85.833333333333","38.625000000000","42.000000000000","12.600000000000","20.000000000000","5.000000000000","56.225000000000"
"050567","MISSION HOSPITAL REGIONAL MED CENTER","27700 MEDICAL CENTER RD","MISSION VIEJO","CA","92691","ORANGE","36.666666666667","16.500000000000","28.000000000000","8.400000000000","40.000000000000","10.000000000000","34.900000000000"
"050568","MADERA COMMUNITY HOSPITAL","1250 E ALMOND AVE","MADERA","CA","93637","MADERA","31.000000000000","13.950000000000","40.000000000000","12.000000000000","33.333333333333","8.333333333333","34.283333333333"
"050570","FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER","17100 EUCLID STREET","FOUNTAIN VALLEY","CA","92708","ORANGE","60.833333333333","27.375000000000","18.000000000000","5.400000000000","56.666666666667","14.166666666667","46.941666666667"
"050573","EISENHOWER MEDICAL CENTER","39-000 BOB HOPE DRIVE","RANCHO MIRAGE","CA","92270","RIVERSIDE","77.500000000000","34.875000000000","38.000000000000","11.400000000000","46.666666666667","11.666666666667","57.941666666667"
"050575","TRI-CITY REGIONAL MEDICAL CENTER","21530 S PIONEER BLVD","HAWAIIAN GARDENS","CA","90716","LOS ANGELES","24.000000000000","10.800000000000","31.000000000000","9.300000000000","36.666666666667","9.166666666667","29.266666666667"
"050580","LA PALMA INTERCOMMUNITY HOSPITAL","7901 WALKER STREET","LA PALMA","CA","90623","ORANGE","62.222222222222","28.000000000000","23.000000000000","6.900000000000","56.666666666667","14.166666666667","49.066666666667"
"050581","LAKEWOOD REGIONAL MEDICAL CENTER","3700 E SOUTH ST","LAKEWOOD","CA","90712","LOS ANGELES","58.333333333333","26.250000000000","36.000000000000","10.800000000000","13.333333333333","3.333333333333","40.383333333333"
"050586","CHINO VALLEY MEDICAL CENTER","5451 WALNUT AVE","CHINO","CA","91710","SAN BERNARDINO","70.000000000000","31.500000000000","45.000000000000","13.500000000000","35.000000000000","8.750000000000","53.750000000000"
"050588","SAN DIMAS COMMUNITY HOSPITAL","1350 W COVINA BLVD","SAN DIMAS","CA","91773","LOS ANGELES","64.000000000000","28.800000000000","15.000000000000","4.500000000000","35.000000000000","8.750000000000","42.050000000000"
"050589","PLACENTIA LINDA HOSPITAL","1301 N ROSE DRIVE","PLACENTIA","CA","92870","ORANGE","47.000000000000","21.150000000000","34.000000000000","10.200000000000","20.000000000000","5.000000000000","36.350000000000"
"050590","METHODIST HOSPITAL OF SACRAMENTO","7500 HOSPITAL DRIVE","SACRAMENTO","CA","95823","SACRAMENTO","44.000000000000","19.800000000000","44.000000000000","13.200000000000","0.000000000000","0.000000000000","33.000000000000"
"050597","FOOTHILL PRESBYTERIAN HOSPITAL","250 S GRAND AVE","GLENDORA","CA","91740","LOS ANGELES","52.000000000000","23.400000000000","38.000000000000","11.400000000000","33.333333333333","8.333333333333","43.133333333333"
"050599","UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","2315 STOCKTON BOULEVARD","SACRAMENTO","CA","95817","SACRAMENTO","53.333333333333","24.000000000000","18.000000000000","5.400000000000","73.333333333333","18.333333333333","47.733333333333"
"050603","SADDLEBACK MEMORIAL MEDICAL CENTER","24451 HEALTH CENTER DRIVE","LAGUNA HILLS","CA","92653","ORANGE","43.333333333333","19.500000000000","36.000000000000","10.800000000000","43.333333333333","10.833333333333","41.133333333333"
"050608","DELANO REGIONAL MEDICAL CENTER","1401 GARCES HIGHWAY","DELANO","CA","93215","KERN","47.000000000000","21.150000000000","25.000000000000","7.500000000000","0.000000000000","0.000000000000","28.650000000000"
"050616","ST JOHNS PLEASANT VALLEY HOSPITAL","2309 ANTONIO AVE","CAMARILLO","CA","93010","VENTURA","59.000000000000","26.550000000000","42.000000000000","12.600000000000","33.333333333333","8.333333333333","47.483333333333"
"050624","HENRY MAYO NEWHALL MEMORIAL HOSPITAL","23845  MCBEAN PKWY","VALENCIA","CA","91355","LOS ANGELES","67.000000000000","30.150000000000","31.000000000000","9.300000000000","46.666666666667","11.666666666667","51.116666666667"
"050625","CEDARS-SINAI MEDICAL CENTER","8700 BEVERLY BLVD","LOS ANGELES","CA","90048","LOS ANGELES","54.166666666667","24.375000000000","40.000000000000","12.000000000000","100.000000000000","25.000000000000","61.375000000000"
"050633","TWIN CITIES COMMUNITY HOSPITAL","1100 LAS TABLAS RD","TEMPLETON","CA","93465","SAN LUIS OBISPO","83.000000000000","37.350000000000","56.000000000000","16.800000000000","13.333333333333","3.333333333333","57.483333333333"
